KFZ;KFZ 7015 Toyota 5,5x14 4x100 ET39 DIA54;7015 Toyota;5,5;14;100;0;39;54;;стальной;4;17.09.2014 11:31:33;2;581,00;0,00;581,00;668,15;lv_ШипШина;Львов;1000243527;products/KFZ_7015_Toyota_1.jpg;;
Kormetal;Kormetal KM 224 Firebird 6x14 4x108 ET35 DIA67,1 (silver);KM 224 Firebird;6;14;108;0;35;67,1;silver;литой;4;16.09.2014 12:13:21;1;450,00;550,00;450,00;517,50;kiev_ЧП Гордиенко;Киев;1000211323;products/1000002899.jpg;;
Tech Line;Tech Line TL403 5,5x14 5x100 ET 35 Dia 57,1 (silver);TL403;5,5;14;100;0;35;57,1;silver;литой;5;15.09.2014 16:49:50;4;770,00;882,00;770,00;885,50;kiev_Шинный ряд;Киев;170405;products/1000004133.jpg;;
Kormetal;Kormetal KM 474 6x14 4x98 ET 40 Dia 67,1 (BD);KM 474;6;14;98;0;40;67,1;BD;литой;4;17.09.2014 11:35:08;4;756,89;794,75;756,89;870,42;kiev_Склад колес;Киев;1000222459;products/1000002917.jpg;;
Kormetal;Kormetal KM 164 6x14 4x98 ET37 (HB);KM 164;6;14;98;0;37;67,1;HB;литой;4;17.09.2014 11:35:08;4;756,89;794,75;756,89;870,42;kiev_Склад колес;Киев;1000211288;products/1000002882.jpg;products/1000002883.jpg;
Kormetal;Kormetal KM 424 Gallant 6x14 4x98 ET34 DIA67,1 (HB);KM 424 Gallant;6;14;98;0;34;67,1;HB;литой;4;17.09.2014 11:35:08;4;756,89;794,75;756,89;870,42;kiev_Склад колес;Киев;1000211295;products/1000002913.jpg;;
Скад;Скад Аполлон 6x14 4x108 ET38 DIA67,1 (селена);Аполлон;6;14;108;0;38;67,1;селена;литой;4;16.09.2014 12:11:21;10;564,00;564,00;564,00;648,60;od_Энергия;Одесса;5679;products/1000004765.jpg;;
RS Wheels;RS Wheels 1084 5,5x14 4x100 ET38 DIA56,1 (MB);1084;5,5;14;100;0;38;56,1;MB;литой;4;17.09.2014 09:32:49;3;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228307;products/1000003497.jpg;;
RS Wheels;RS Wheels 280 6x14 4x100 ET35 DIA69,1 (MLHS);280;6;14;100;0;35;69,1;MLHS;литой;4;17.09.2014 09:32:49;1;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228298;products/1000010099.jpg;products/1000010100.jpg;products/1000010101.jpg
RS Wheels;RS Wheels 5161TL 6x14 4x100 ET35 DIA69,1 (MB);5161TL;6;14;100;0;35;69,1;MB;литой;4;17.09.2014 09:32:53;1;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228301;products/1000010057.jpg;products/1000010058.jpg;products/1000010059.jpg
RS Wheels;RS Wheels 5161TL 6x14 4x114,3 ET35 DIA69,1 (MB);5161TL;6;14;114,3;0;35;69,1;MB;литой;4;17.09.2014 09:32:54;1;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228328;products/1000010057.jpg;products/1000010058.jpg;products/1000010059.jpg
RS Wheels;RS Wheels 5161TL 6x14 4x98 ET 35 Dia 58,6 (MB);5161TL;6;14;98;0;35;58,6;MB;литой;4;17.09.2014 09:32:54;12;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228345;products/1000010057.jpg;products/1000010058.jpg;products/1000010059.jpg
RS Wheels;RS Wheels 5162TL 6x14 4x100 ET38 DIA69,1 (MB);5162TL;6;14;100;0;38;69,1;MB;литой;4;17.09.2014 09:32:53;2;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228319;products/1000010054.jpg;products/1000010055.jpg;products/1000010056.jpg
RS Wheels;RS Wheels 5162TL 6x14 4x100 ET38 DIA69,1 (MLB);5162TL;6;14;100;0;38;69,1;MLB;литой;4;17.09.2014 09:32:53;1;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228316;products/1000010054.jpg;products/1000010055.jpg;products/1000010056.jpg
RS Wheels;RS Wheels 5162TL 6x14 4x114,3 ET35 DIA69,1 (MLHS);5162TL;6;14;114,3;0;35;69,1;MLHS;литой;4;17.09.2014 09:32:54;2;773,08;0,00;773,08;889,04;kh_MS Group;Харьков;1000228329;products/1000010054.jpg;products/1000010055.jpg;products/1000010056.jpg
